,sample,collection_date,county,lineage
3747,USA/CA-CZB-16062/2020,2020-11-29 00:00:00,San Francisco County,B.1.232
3748,USA/CA-CZB-16040/2020,2020-11-24 00:00:00,San Francisco County,B.1.2
3749,USA/CA-CZB-16004/2020,2020-11-23 00:00:00,San Francisco County,B.1.234
3750,USA/CA-CZB-16008/2020,2020-11-23 00:00:00,San Francisco County,B.1.243
3751,USA/CA-CZB-16141/2020,2020-12-01 00:00:00,San Francisco County,B.1.429
3752,USA/CA-CZB-16074/2020,2020-11-29 00:00:00,San Francisco County,B.1.216
3753,USA/CA-CZB-16143/2020,2020-12-01 00:00:00,San Francisco County,B.1.243
3754,USA/CA-CZB-16144/2020,2020-12-01 00:00:00,San Francisco County,B.1.427
3755,USA/CA-CZB-16156/2020,2020-12-01 00:00:00,San Francisco County,B.1
3756,USA/CA-CZB-15995/2020,2020-11-23 00:00:00,San Francisco County,B.1.2
3757,USA/CA-CZB-16104/2020,2020-11-30 00:00:00,San Francisco County,B.1.243
3758,USA/CA-CZB-16166/2020,2020-12-01 00:00:00,San Francisco County,B.1.2
3759,USA/CA-CZB-16136/2020,2020-12-01 00:00:00,San Francisco County,B.1.243
3760,USA/CA-CZB-16069/2020,2020-11-29 00:00:00,San Francisco County,B.1.429
3761,USA/CA-CZB-16014/2020,2020-11-24 00:00:00,San Francisco County,B.1.94
3762,USA/CA-CZB-16139/2020,2020-12-01 00:00:00,San Francisco County,B.1.427
3763,USA/CA-CZB-16035/2020,2020-11-24 00:00:00,San Francisco County,B.1.210
3764,USA/CA-CZB-16037/2020,2020-11-24 00:00:00,San Francisco County,B.1.1.205
3765,USA/CA-CZB-16030/2020,2020-11-24 00:00:00,San Francisco County,B.1
3766,USA/CA-CZB-16125/2020,2020-11-30 00:00:00,San Francisco County,B.1.429
3767,USA/CA-CZB-16005/2020,2020-11-23 00:00:00,San Francisco County,B.1.429
3768,USA/CA-CZB-16164/2020,2020-12-01 00:00:00,San Francisco County,B.1.1.119
3769,USA/CA-CZB-16017/2020,2020-11-24 00:00:00,San Francisco County,B.1.232
3770,USA/CA-CZB-16038/2020,2020-11-24 00:00:00,San Francisco County,B.1.243
3771,USA/CA-CZB-16124/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3772,USA/CA-CZB-16020/2020,2020-11-24 00:00:00,San Francisco County,B.1.232
3773,USA/CA-CZB-16009/2020,2020-11-24 00:00:00,San Francisco County,B.1.243
3774,USA/CA-CZB-16019/2020,2020-11-24 00:00:00,San Francisco County,B.1.243
3775,USA/CA-CZB-16167/2020,2020-12-01 00:00:00,San Francisco County,B.1.2
3776,USA/CA-CZB-16097/2020,2020-11-30 00:00:00,San Francisco County,B.1.234
3777,USA/CA-CZB-16072/2020,2020-11-29 00:00:00,San Francisco County,B.1
3778,USA/CA-CZB-16089/2020,2020-11-29 00:00:00,San Francisco County,B.1.216
3779,USA/CA-CZB-16158/2020,2020-12-01 00:00:00,San Francisco County,B.1.1.119
3780,USA/CA-CZB-16075/2020,2020-11-29 00:00:00,San Francisco County,B.1.232
3781,USA/CA-CZB-16028/2020,2020-11-24 00:00:00,San Francisco County,B.1.2
3782,USA/CA-CZB-16045/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3783,USA/CA-CZB-16134/2020,2020-11-30 00:00:00,San Francisco County,B.1.243
3784,USA/CA-CZB-16064/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3785,USA/CA-CZB-16021/2020,2020-11-24 00:00:00,San Francisco County,B.1.2
3786,USA/CA-CZB-16048/2020,2020-11-29 00:00:00,San Francisco County,B.1.243
3787,USA/CA-CZB-15988/2020,2020-11-23 00:00:00,San Francisco County,B.1.1.205
3788,USA/CA-CZB-16099/2020,2020-11-30 00:00:00,San Francisco County,B.1.1.119
3789,USA/CA-CZB-16098/2020,2020-11-30 00:00:00,San Francisco County,B.1.1.4
3790,USA/CA-CZB-16046/2020,2020-11-29 00:00:00,San Francisco County,B.1.429
3791,USA/CA-CZB-16033/2020,2020-11-24 00:00:00,San Francisco County,B.1.234
3792,USA/CA-CZB-16073/2020,2020-11-29 00:00:00,San Francisco County,B.1.348
3793,USA/CA-CZB-16123/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3794,USA/CA-CZB-16121/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3795,USA/CA-CZB-16107/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3796,USA/CA-CZB-16053/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3797,USA/CA-CZB-16165/2020,2020-12-01 00:00:00,San Francisco County,B.1.1.216
3798,USA/CA-CZB-16057/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3799,USA/CA-CZB-16160/2020,2020-12-01 00:00:00,San Francisco County,B.1.348
3800,USA/CA-CZB-16148/2020,2020-12-01 00:00:00,San Francisco County,B.1.429
3801,USA/CA-CZB-16146/2020,2020-12-01 00:00:00,San Francisco County,B.1.2
3802,USA/CA-CZB-16010/2020,2020-11-24 00:00:00,San Francisco County,B.1.348
3803,USA/CA-CZB-16087/2020,2020-11-29 00:00:00,San Francisco County,B.1.429
3804,USA/CA-CZB-16131/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3805,USA/CA-CZB-16149/2020,2020-12-01 00:00:00,San Francisco County,B.1.311
3806,USA/CA-CZB-16015/2020,2020-11-24 00:00:00,San Francisco County,B.1.2
3807,USA/CA-CZB-16147/2020,2020-12-01 00:00:00,San Francisco County,B.1.2
3808,USA/CA-CZB-16085/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3809,USA/CA-CZB-16120/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3810,USA/CA-CZB-15991/2020,2020-11-23 00:00:00,San Francisco County,B.1.240
3811,USA/CA-CZB-16001/2020,2020-11-23 00:00:00,San Francisco County,B.1.2
3812,USA/CA-CZB-16137/2020,2020-12-01 00:00:00,San Francisco County,B.1.2
3813,USA/CA-CZB-16106/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3814,USA/CA-CZB-16026/2020,2020-11-24 00:00:00,San Francisco County,B.1.2
3815,USA/CA-CZB-16065/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3816,USA/CA-CZB-16130/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3817,USA/CA-CZB-16162/2020,2020-12-01 00:00:00,San Francisco County,B.1.243
3818,USA/CA-CZB-16153/2020,2020-12-01 00:00:00,San Francisco County,B.1.216
3819,USA/CA-CZB-15987/2020,2020-11-23 00:00:00,San Francisco County,B.1.348
3820,USA/CA-CZB-16036/2020,2020-11-24 00:00:00,San Francisco County,B.1.348
3821,USA/CA-CZB-16071/2020,2020-11-29 00:00:00,San Francisco County,B.1.427
3822,USA/CA-CZB-16115/2020,2020-11-30 00:00:00,San Francisco County,B.1.429
3823,USA/CA-CZB-16128/2020,2020-11-30 00:00:00,San Francisco County,B.1.429
3824,USA/CA-CZB-16052/2020,2020-11-29 00:00:00,San Francisco County,B.1.232
3825,USA/CA-CZB-16135/2020,2020-11-30 00:00:00,San Francisco County,B.1.348
3826,USA/CA-CZB-16055/2020,2020-11-29 00:00:00,San Francisco County,B.1.243
3827,USA/CA-CZB-16138/2020,2020-12-01 00:00:00,San Francisco County,B.1.1.222
3828,USA/CA-CZB-16132/2020,2020-11-30 00:00:00,San Francisco County,B.1
3829,USA/CA-CZB-16078/2020,2020-11-29 00:00:00,San Francisco County,B.1.243
3830,USA/CA-CZB-16236/2020,2020-11-24 00:00:00,San Francisco County,B.1.2
3831,USA/CA-CZB-15994/2020,2020-11-23 00:00:00,San Francisco County,B.1.234
3832,USA/CA-CZB-16169/2020,2020-11-30 00:00:00,San Francisco County,B.1.234
3833,USA/CA-CZB-16068/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3834,USA/CA-CZB-16016/2020,2020-11-24 00:00:00,San Francisco County,B.1.2
3835,USA/CA-CZB-16056/2020,2020-11-29 00:00:00,San Francisco County,B.1.243
3836,USA/CA-CZB-16042/2020,2020-11-24 00:00:00,San Francisco County,B.1.234
3837,USA/CA-CZB-16032/2020,2020-11-24 00:00:00,San Francisco County,B.1.234
3838,USA/CA-CZB-16059/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3839,USA/CA-CZB-16029/2020,2020-11-24 00:00:00,San Francisco County,B.1.2
3840,USA/CA-CZB-16100/2020,2020-11-30 00:00:00,San Francisco County,B.1.429
3841,USA/CA-CZB-16061/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3842,USA/CA-CZB-16127/2020,2020-11-30 00:00:00,San Francisco County,B.1.1.119
3843,USA/CA-CZB-16142/2020,2020-12-01 00:00:00,San Francisco County,B.1.348
3844,USA/CA-CZB-16079/2020,2020-11-29 00:00:00,San Francisco County,B.1.427
3845,USA/CA-CZB-16011/2020,2020-11-24 00:00:00,San Francisco County,B.1.243
3846,USA/CA-CZB-16080/2020,2020-11-29 00:00:00,San Francisco County,B.1.1.216
3847,USA/CA-CZB-16157/2020,2020-12-01 00:00:00,San Francisco County,B.1.234
3848,USA/CA-CZB-16086/2020,2020-11-29 00:00:00,San Francisco County,B.1.429
3849,USA/CA-CZB-16006/2020,2020-11-23 00:00:00,San Francisco County,B.1.400
3850,USA/CA-CZB-16027/2020,2020-11-24 00:00:00,San Francisco County,B.1.429
3851,USA/CA-CZB-15993/2020,2020-11-23 00:00:00,San Francisco County,B.1.1.205
3852,USA/CA-CZB-16091/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3853,USA/CA-CZB-16070/2020,2020-11-29 00:00:00,San Francisco County,B.1.427
3854,USA/CA-CZB-16372/2020,2020-12-01 00:00:00,San Francisco County,B.1.216
3855,USA/CA-CZB-16122/2020,2020-11-30 00:00:00,San Francisco County,B.1.429
3856,USA/CA-CZB-16109/2020,2020-11-30 00:00:00,San Francisco County,B.1.1.304
3857,USA/CA-CZB-16105/2020,2020-11-30 00:00:00,San Francisco County,B.1
3858,USA/CA-CZB-16023/2020,2020-11-24 00:00:00,San Francisco County,B.1.234
3859,USA/CA-CZB-16060/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3860,USA/CA-CZB-16049/2020,2020-11-29 00:00:00,San Francisco County,B.1.243
3861,USA/CA-CZB-15998/2020,2020-11-23 00:00:00,San Francisco County,B.1.348
3862,USA/CA-CZB-16140/2020,2020-12-01 00:00:00,San Francisco County,B.1.232
3863,USA/CA-CZB-16095/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3864,USA/CA-CZB-15997/2020,2020-11-23 00:00:00,San Francisco County,B.1.243
3865,USA/CA-CZB-16110/2020,2020-11-30 00:00:00,San Francisco County,B.1
3866,USA/CA-CZB-16083/2020,2020-11-29 00:00:00,San Francisco County,B.1.427
3867,USA/CA-CZB-16168/2020,2020-12-01 00:00:00,San Francisco County,B.1.1.119
3868,USA/CA-CZB-15989/2020,2020-11-23 00:00:00,San Francisco County,B.1.2
3869,USA/CA-CZB-16150/2020,2020-12-01 00:00:00,San Francisco County,B.1.348
3870,USA/CA-CZB-15999/2020,2020-11-23 00:00:00,San Francisco County,B.1.234
3871,USA/CA-CZB-16067/2020,2020-11-29 00:00:00,San Francisco County,B.1.216
3872,USA/CA-CZB-16159/2020,2020-12-01 00:00:00,San Francisco County,B.1.243
3873,USA/CA-CZB-16112/2020,2020-11-30 00:00:00,San Francisco County,B.1.429
3874,USA/CA-CZB-16116/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3875,USA/CA-CZB-15996/2020,2020-11-23 00:00:00,San Francisco County,B.1.1.222
3876,USA/CA-CZB-16002/2020,2020-11-23 00:00:00,San Francisco County,B.1.240
3877,USA/CA-CZB-16151/2020,2020-12-01 00:00:00,San Francisco County,B.1.1.119
3878,USA/CA-CZB-16044/2020,2020-11-29 00:00:00,San Francisco County,B.1.348
3879,USA/CA-CZB-16152/2020,2020-12-01 00:00:00,San Francisco County,B.1.348
3880,USA/CA-CZB-16041/2020,2020-11-24 00:00:00,San Francisco County,B.1.243
3881,USA/CA-CZB-16094/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3882,USA/CA-CZB-16000/2020,2020-11-23 00:00:00,San Francisco County,B.1.234
3883,USA/CA-CZB-16163/2020,2020-12-01 00:00:00,San Francisco County,B.1.429
3884,USA/CA-CZB-16133/2020,2020-11-30 00:00:00,San Francisco County,B.1.243
3885,USA/CA-CZB-16077/2020,2020-11-29 00:00:00,San Francisco County,B.1.232
3886,USA/CA-CZB-16117/2020,2020-11-30 00:00:00,San Francisco County,B.1.427
3887,USA/CA-CZB-16114/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3888,USA/CA-CZB-15992/2020,2020-11-23 00:00:00,San Francisco County,B.1.427
3889,USA/CA-CZB-16154/2020,2020-12-01 00:00:00,San Francisco County,B.1.234
3890,USA/CA-CZB-16003/2020,2020-11-23 00:00:00,San Francisco County,B.1.234
3891,USA/CA-CZB-16043/2020,2020-11-24 00:00:00,San Francisco County,B.1
3892,USA/CA-CZB-16247/2020,2020-11-24 00:00:00,San Francisco County,B.1.348
3893,USA/CA-CZB-16088/2020,2020-11-29 00:00:00,San Francisco County,B.1.429
3894,USA/CA-CZB-16230/2020,2020-11-24 00:00:00,San Francisco County,B.1.1.216
3895,USA/CA-CZB-16051/2020,2020-11-29 00:00:00,San Francisco County,B.1.234
3896,USA/CA-CZB-16101/2020,2020-11-30 00:00:00,San Francisco County,B.1.348
3897,USA/CA-CZB-16050/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3898,USA/CA-CZB-16129/2020,2020-11-30 00:00:00,San Francisco County,B.1.348
3899,USA/CA-CZB-16102/2020,2020-11-30 00:00:00,San Francisco County,B.1.427
3900,USA/CA-CZB-16018/2020,2020-11-24 00:00:00,San Francisco County,B.1.2
3901,USA/CA-CZB-16118/2020,2020-11-30 00:00:00,San Francisco County,B.1.429
3902,USA/CA-CZB-16096/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3903,USA/CA-CZB-16093/2020,2020-11-29 00:00:00,San Francisco County,B.1.216
3904,USA/CA-CZB-16039/2020,2020-11-24 00:00:00,San Francisco County,B.1.232
3905,USA/CA-CZB-16103/2020,2020-11-30 00:00:00,San Francisco County,B.1.232
3906,USA/CA-CZB-16155/2020,2020-12-01 00:00:00,San Francisco County,B.1.348
3907,USA/CA-CZB-16007/2020,2020-11-23 00:00:00,San Francisco County,B.1.429
3908,USA/CA-CZB-16092/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3909,USA/CA-CZB-16047/2020,2020-11-29 00:00:00,San Francisco County,B.1.1.222
3910,USA/CA-CZB-16063/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3911,USA/CA-CZB-16025/2020,2020-11-24 00:00:00,San Francisco County,B.1.2
3912,USA/CA-CZB-16126/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3913,USA/CA-CZB-16058/2020,2020-11-29 00:00:00,San Francisco County,B.1
3914,USA/CA-CZB-16174/2020,2020-11-30 00:00:00,San Francisco County,B.1.216
3915,USA/CA-CZB-16012/2020,2020-11-24 00:00:00,San Francisco County,B.1.2
3916,USA/CA-CZB-16145/2020,2020-12-01 00:00:00,San Francisco County,B.1.348
3917,USA/CA-CZB-16081/2020,2020-11-29 00:00:00,San Francisco County,B.1.2
3918,USA/CA-CZB-16090/2020,2020-11-29 00:00:00,San Francisco County,B.1.1.216
3919,USA/CA-CZB-16076/2020,2020-11-29 00:00:00,San Francisco County,B.1.1.119
3920,USA/CA-CZB-16084/2020,2020-11-29 00:00:00,San Francisco County,B.1.429
3921,USA/CA-CZB-16034/2020,2020-11-24 00:00:00,San Francisco County,B.1
3922,USA/CA-CZB-16119/2020,2020-11-30 00:00:00,San Francisco County,B.1.348
3923,USA/CA-CZB-16022/2020,2020-11-24 00:00:00,San Francisco County,B.1.429
3924,USA/CA-CZB-16066/2020,2020-11-29 00:00:00,San Francisco County,B.1.429
3925,USA/CA-CZB-16113/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3926,USA/CA-CZB-16111/2020,2020-11-30 00:00:00,San Francisco County,B.1.2
3927,USA/CA-CZB-15990/2020,2020-11-23 00:00:00,San Francisco County,B.1.234
3928,USA/CA-CZB-16013/2020,2020-11-24 00:00:00,San Francisco County,B.1.243
3929,USA/CA-CZB-3946/2020,2020-07-27 00:00:00,Contra Costa County,B.1.336
3930,USA/CA-CZB-12880/2020,2020-09-03 00:00:00,Fresno County,B.1.402
3931,USA/CA-CZB-12878/2020,2020-09-09 00:00:00,Fresno County,B.1.402
3932,USA/CA-CZB-12879/2020,2020-09-23 00:00:00,Fresno County,B.1
3933,USA/CA-CZB-14597/2020,2020-10-23 16:46:40,"Napa, Solano, Yolo, Marin Counties",B.1.243
3934,USA/CA-CZB-13489/2020,2020-10-23 12:48:53,Madera County,B.1.1.222
3935,USA/CA-CZB-13470/2020,2020-10-22 16:44:10,Madera County,B.1.239
3936,USA/CA-CZB-13491/2020,2020-10-23 12:48:53,Madera County,B.1.239
3937,USA/CA-CZB-14159/2020,2020-10-24 11:29:09,Madera County,B.1.239
3938,USA/CA-CZB-13471/2020,2020-10-22 16:44:10,Madera County,B.1.239
3940,USA/CA-CZB0147/2020,2020-03-31 19:51:39,San Francisco County,B.1.314
3941,USA/CA-CZB0147/2020,2020-03-31 19:51:39,San Francisco County,B.1.314
3942,USA/CA-CZB0167/2020,2020-04-07 20:14:31,San Francisco County,B.1.1.119
3943,USA/CA-CZB0167/2020,2020-04-07 20:14:31,San Francisco County,B.1.1.119
3945,USA/CA-CZB-13483/2020,2020-10-29 13:21:24,Madera County,B.1.243
3946,USA/CA-CZB-1245/2020,2020-04-14 05:43:57,Santa Clara County,B.46
3947,USA/CA-CZB-16441/2020,2020-04-14 05:45:48,Santa Clara County,B.46
3948,USA/CA-CZB-1244/2020,2020-04-14 05:43:57,Santa Clara County,B.46
3949,USA/CA-CZB-16442/2020,2020-04-14 05:45:48,Santa Clara County,B.46
3950,USA/CA-CZB-1242/2020,2020-04-14 05:43:57,Santa Clara County,B.46
3951,USA/CA-CZB-16443/2020,2020-04-14 05:45:48,Santa Clara County,B.46
3952,USA/CA-CZB-1241/2020,2020-04-14 05:43:57,Santa Clara County,B.46
3953,USA/CA-CZB-16444/2020,2020-04-14 05:45:48,Santa Clara County,B.46
3954,USA/CA-CZB-1240/2020,2020-04-14 05:43:57,Santa Clara County,A.5
3955,USA/CA-CZB-1246/2020,2020-04-14 05:43:57,Santa Clara County,B.46
3956,USA/CA-CZB-16446/2020,2020-04-14 05:45:48,Santa Clara County,B.46
3957,USA/CA-CZB-1243/2020,2020-04-14 05:43:57,Santa Clara County,B.46
3958,USA/CA-CZB-16447/2020,2020-04-14 05:45:48,Santa Clara County,B.46
3959,USA/CA-CZB-162/2020,2020-09-01 16:55:28,Marin County,B.1.320
3960,USA/CA-CZB-162/2020,2020-09-01 16:55:28,Marin County,B.1.320
3961,USA/CA-CZB-14161/2020,2020-11-04 11:34:07,Madera County,B.1.1.222
3962,USA/CA-CZB-163/2020,2020-09-01 16:55:28,Marin County,B.1.320
3963,USA/CA-CZB-163/2020,2020-09-01 16:55:28,Marin County,B.1.320
3964,USA/CA-CZB-164/2020,2020-09-01 16:55:28,Marin County,B.1.320
3965,USA/CA-CZB-164/2020,2020-09-01 16:55:28,Marin County,B.1.320
3966,USA/CA-CZB-165/2020,2020-09-01 16:55:28,Marin County,B.1.320
3967,USA/CA-CZB-165/2020,2020-09-01 16:55:28,Marin County,B.1.320
3968,USA/CA-CZB-1268/2020,2020-04-28 01:13:05,Santa Clara County,B.1.14
3969,USA/CA-CZB-1269/2020,2020-04-28 01:13:05,Santa Clara County,B.1.14
3970,USA/CA-CZB-3663/2020,2020-07-07 11:56:54,Madera County,B.1.243
3971,USA/CA-CZB-3665/2020,2020-07-07 11:49:12,Madera County,B.1.243
3972,USA/CA-CZB-3664/2020,2020-07-07 11:49:12,Madera County,B.1.243
3973,USA/CA-CZB-3661/2020,2020-07-07 13:56:42,Madera County,B.1.243
3974,USA/CA-CZB-3662/2020,2020-07-07 11:56:54,Madera County,B.1.243
3975,USA/CA-CZB-3648/2020,2020-07-07 13:37:31,Madera County,B.1.243
3976,USA/CA-CZB-3660/2020,2020-07-07 13:56:42,Madera County,B.1.243
3977,USA/CA-CZB-1099/2020,2020-04-29 00:43:51,San Francisco County,B.1
3978,USA/CA-CZB-1099/2020,2020-04-29 00:43:51,San Francisco County,B.1
3979,USA/CA-CZB-1099/2020,2020-04-29 00:43:51,San Francisco County,B.1
3980,USA/CA-CZB-1100/2020,2020-04-29 06:42:37,San Francisco County,A.1
3981,USA/CA-CZB-1100/2020,2020-04-29 06:42:37,San Francisco County,A.1
3982,USA/CA-CZB-1100/2020,2020-04-29 06:42:37,San Francisco County,A.1
3983,USA/CA-CZB-1146/2020,2020-04-30 04:13:24,San Francisco County,B.1.110
3984,USA/CA-CZB-5749/2020,2020-07-14 11:59:39,San Luis Obispo County,B.1.453
3985,USA/CA-CZB-5750/2020,2020-07-14 11:59:39,San Luis Obispo County,B.1.453
3986,USA/CA-CZB-5743/2020,2020-07-14 11:54:27,San Luis Obispo County,B.1.453
3987,USA/CA-CZB-5751/2020,2020-07-14 11:59:39,San Luis Obispo County,B.1.453
3988,USA/CA-CZB-5745/2020,2020-07-14 11:54:27,San Luis Obispo County,B.1
3989,USA/CA-CZB-5746/2020,2020-07-14 11:54:27,San Luis Obispo County,B.1
3991,USA/CA-CZB-3299/2020,2020-07-21 11:41:41,San Luis Obispo County,B.1.369
3992,USA/CA-CZB-3297/2020,2020-07-21 11:41:41,San Luis Obispo County,B.1.267
3993,USA/CA-CZB-3296/2020,2020-07-21 11:41:41,San Luis Obispo County,B.1.267
3994,USA/CA-CZB-3304/2020,2020-07-21 11:55:47,San Luis Obispo County,B.1.1.128
3995,USA/CA-CZB-3303/2020,2020-07-21 11:55:47,San Luis Obispo County,B.1.267
3996,USA/CA-CZB-3327/2020,2020-07-21 12:18:31,San Luis Obispo County,B.1.243
3997,USA/CA-CZB-3325/2020,2020-07-21 12:18:31,San Luis Obispo County,B.1.267
3998,USA/CA-CZB-3324/2020,2020-07-21 12:18:31,San Luis Obispo County,B.1.399
3999,USA/CA-CZB-11950/2020,2020-09-22 18:43:42,Marin County,B.1.320
4000,USA/CA-CZB-2507/2020,2020-05-20 13:23:46,Sonoma county,B.1.400
4001,USA/CA-CZB-2520/2020,2020-05-19 13:04:58,Sonoma county,B.1.400
4002,USA/CA-CZB-3627/2020,2020-07-27 17:23:08,San Luis Obispo County,B.1.369
4003,USA/CA-CZB-3908/2020,2020-07-27 18:03:13,San Luis Obispo County,B.1
4004,USA/CA-CZB-3626/2020,2020-07-27 17:23:08,San Luis Obispo County,B.1
4005,USA/CA-CZB-3625/2020,2020-07-27 17:23:08,San Luis Obispo County,B.1
4006,USA/CA-CZB-3907/2020,2020-07-27 18:03:13,San Luis Obispo County,B.1.399
4007,USA/CA-CZB-5710/2020,2020-07-27 18:44:23,Marin County,B.1
4008,USA/CA-CZB-3906/2020,2020-07-27 18:03:13,San Luis Obispo County,B.1.267
4009,USA/CA-CZB-3955/2020,2020-07-28 11:50:38,Marin County,B.1.320
4010,USA/CA-CZB-3905/2020,2020-07-27 18:03:13,San Luis Obispo County,B.1.369
4011,USA/CA-CZB-3954/2020,2020-07-28 11:57:18,Marin County,B.1.243
4012,USA/CA-CZB-3904/2020,2020-07-27 18:03:13,San Luis Obispo County,B.1.267
4013,USA/CA-CZB-5670/2020,2020-07-28 13:28:50,Marin County,B.1.320
4014,USA/CA-CZB-3953/2020,2020-07-28 11:57:18,Marin County,B.1.189
4015,USA/CA-CZB-3952/2020,2020-07-28 11:57:18,Marin County,B.1
4016,USA/CA-CZB-3951/2020,2020-07-28 11:57:18,Marin County,B.1.320
4017,USA/CA-CZB-2503/2020,2020-05-26 13:07:41,Sonoma county,B.1.243
4018,USA/CA-CZB-15367/2020,2020-12-08 00:00:00,Monterey County,B.1.429
4021,USA/CA-CZB-1196/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4022,USA/CA-CZB-1197/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4023,USA/CA-CZB-1198/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4024,USA/CA-CZB-1199/2020,2020-04-04 00:00:00,Santa Clara County,B
4025,USA/CA-CZB-1200/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4026,USA/CA-CZB-1201/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4027,USA/CA-CZB-1751/2020,2020-04-04 00:00:00,Santa Clara County,A.1
4028,USA/CA-CZB-1202/2020,2020-04-03 00:00:00,Santa Clara County,B.1.1.10
4029,USA/CA-CZB-1203/2020,2020-04-03 00:00:00,Santa Clara County,B.1
4030,USA/CA-CZB-1204/2020,2020-04-03 00:00:00,Santa Clara County,B.1.324
4031,USA/CA-CZB-1205/2020,2020-04-03 00:00:00,Santa Clara County,B.1.1.207
4032,USA/CA-CZB-1206/2020,2020-04-03 00:00:00,Santa Clara County,B.1
4033,USA/CA-CZB-1753/2020,2020-04-03 00:00:00,Santa Clara County,B.1
4034,USA/CA-CZB-1207/2020,2020-04-03 00:00:00,Santa Clara County,B
4035,USA/CA-CZB-1208/2020,2020-04-03 00:00:00,Santa Clara County,A.1
4036,USA/CA-CZB-1209/2020,2020-04-04 00:00:00,Santa Clara County,B
4037,USA/CA-CZB-1210/2020,2020-04-04 00:00:00,Santa Clara County,B.1.1.119
4038,USA/CA-CZB-1211/2020,2020-04-04 00:00:00,Santa Clara County,B
4039,USA/CA-CZB-1212/2020,2020-04-04 00:00:00,Santa Clara County,B
4040,USA/CA-CZB-1213/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4041,USA/CA-CZB-1214/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4042,USA/CA-CZB-1215/2020,2020-04-04 00:00:00,Santa Clara County,B.3
4043,USA/CA-CZB-1216/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4044,USA/CA-CZB-1217/2020,2020-04-04 00:00:00,Santa Clara County,B.1.1.119
4045,USA/CA-CZB-1755/2020,2020-04-04 00:00:00,Santa Clara County,B
4046,USA/CA-CZB-1218/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4047,USA/CA-CZB-1219/2020,2020-04-04 00:00:00,Santa Clara County,B
4048,USA/CA-CZB-1220/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4049,USA/CA-CZB-1221/2020,2020-04-04 00:00:00,Santa Clara County,B.1.1.119
4050,USA/CA-CZB-1756/2020,2020-04-04 00:00:00,Santa Clara County,B
4051,USA/CA-CZB-1222/2020,2020-04-04 00:00:00,Santa Clara County,B
4052,USA/CA-CZB-1223/2020,2020-04-04 00:00:00,Santa Clara County,B
4053,USA/CA-CZB-1224/2020,2020-04-04 00:00:00,Santa Clara County,A.1
4054,USA/CA-CZB-1757/2020,2020-04-04 00:00:00,Santa Clara County,B
4055,USA/CA-CZB-1758/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4056,USA/CA-CZB-1225/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4057,USA/CA-CZB-1226/2020,2020-04-04 00:00:00,Santa Clara County,B
4058,USA/CA-CZB-1227/2020,2020-04-04 00:00:00,Santa Clara County,B.1.166
4059,USA/CA-CZB-1228/2020,2020-04-04 00:00:00,Santa Clara County,A
4060,USA/CA-CZB-1229/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4061,USA/CA-CZB-1230/2020,2020-04-04 00:00:00,Santa Clara County,B.1
4062,USA/CA-CZB-1231/2020,2020-04-04 00:00:00,Santa Clara County,B.6
